raceId,driverId,constructorId,qualifying_position,starting_grid,race_finish_position,year,race_name,driver_name,nationality,constructor_name,position_change
997,154,210,6,5,4,2018,Austrian Grand Prix,Romain Grosjean,French,Haas F1 Team,2
997,817,9,7,7,18,2018,Austrian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-11
997,825,210,8,8,5,2018,Austrian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,3
997,832,4,9,9,12,2018,Austrian Grand Prix,Carlos Sainz,Spanish,Renault,-3
997,807,4,10,10,20,2018,Austrian Grand Prix,Nico Hülkenberg,German,Renault,-10
997,839,10,11,11,6,2018,Austrian Grand Prix,Esteban Ocon,French,Force India,5
997,842,5,12,12,11,2018,Austrian Grand Prix,Pierre Gasly,French,Toro Rosso,1
997,844,15,13,18,9,2018,Austrian Grand Prix,Charles Leclerc,Monegasque,Sauber,4
997,4,1,14,13,8,2018,Austrian Grand Prix,Fernando Alonso,Spanish,McLaren,6
997,840,3,15,14,14,2018,Austrian Grand Prix,Lance Stroll,Canadian,Williams,1
997,838,1,16,15,15,2018,Austrian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,1
997,815,10,17,16,7,2018,Austrian Grand Prix,Sergio Pérez,Mexican,Force India,10
997,845,3,18,17,13,2018,Austrian Grand Prix,Sergey Sirotkin,Russian,Williams,5
997,843,5,19,19,17,2018,Austrian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,2
997,828,15,20,20,10,2018,Austrian Grand Prix,Marcus Ericsson,Swedish,Sauber,10
998,1,131,1,1,2,2018,British Grand Prix,Lewis Hamilton,British,Mercedes,-1
998,20,6,2,2,1,2018,British Grand Prix,Sebastian Vettel,German,Ferrari,1
998,8,6,3,3,3,2018,British Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
998,822,131,4,4,4,2018,British Grand Prix,Valtteri Bottas,Finnish,Mercedes,0
998,830,9,5,5,15,2018,British Grand Prix,Max Verstappen,Dutch,Red Bull,-10
998,817,9,6,6,5,2018,British Grand Prix,Daniel Ricciardo,Australian,Red Bull,1
998,825,210,7,7,9,2018,British Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-2
998,154,210,8,8,16,2018,British Grand Prix,Romain Grosjean,French,Haas F1 Team,-8
998,844,15,9,9,19,2018,British Grand Prix,Charles Leclerc,Monegasque,Sauber,-10
998,839,10,10,10,7,2018,British Grand Prix,Esteban Ocon,French,Force India,3
998,807,4,11,11,6,2018,British Grand Prix,Nico Hülkenberg,German,Renault,5
998,815,10,12,12,10,2018,British Grand Prix,Sergio Pérez,Mexican,Force India,2
998,4,1,13,13,8,2018,British Grand Prix,Fernando Alonso,Spanish,McLaren,5
998,842,5,14,14,13,2018,British Grand Prix,Pierre Gasly,French,Toro Rosso,1
998,828,15,15,15,18,2018,British Grand Prix,Marcus Ericsson,Swedish,Sauber,-3
998,832,4,16,16,17,2018,British Grand Prix,Carlos Sainz,Spanish,Renault,-1
998,838,1,17,17,11,2018,British Grand Prix,Stoffel Vandoorne,Belgian,McLaren,6
998,845,3,18,18,14,2018,British Grand Prix,Sergey Sirotkin,Russian,Williams,4
998,840,3,19,19,12,2018,British Grand Prix,Lance Stroll,Canadian,Williams,7
998,843,5,20,0,20,2018,British Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,0
999,20,6,1,1,18,2018,German Grand Prix,Sebastian Vettel,German,Ferrari,-17
999,822,131,2,2,2,2018,German Grand Prix,Valtteri Bottas,Finnish,Mercedes,0
999,8,6,3,3,3,2018,German Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
999,830,9,4,4,4,2018,German Grand Prix,Max Verstappen,Dutch,Red Bull,0
999,825,210,5,5,11,2018,German Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-6
999,154,210,6,6,6,2018,German Grand Prix,Romain Grosjean,French,Haas F1 Team,0
999,807,4,7,7,5,2018,German Grand Prix,Nico Hülkenberg,German,Renault,2
999,832,4,8,8,12,2018,German Grand Prix,Carlos Sainz,Spanish,Renault,-4
999,844,15,9,9,15,2018,German Grand Prix,Charles Leclerc,Monegasque,Sauber,-6
999,815,10,10,10,7,2018,German Grand Prix,Sergio Pérez,Mexican,Force India,3
999,4,1,11,11,16,2018,German Grand Prix,Fernando Alonso,Spanish,McLaren,-5
999,845,3,12,12,19,2018,German Grand Prix,Sergey Sirotkin,Russian,Williams,-7
999,828,15,13,13,9,2018,German Grand Prix,Marcus Ericsson,Swedish,Sauber,4
999,1,131,14,14,1,2018,German Grand Prix,Lewis Hamilton,British,Mercedes,13
999,817,9,15,20,20,2018,German Grand Prix,Daniel Ricciardo,Australian,Red Bull,-5
999,839,10,16,15,8,2018,German Grand Prix,Esteban Ocon,French,Force India,8
999,842,5,17,16,14,2018,German Grand Prix,Pierre Gasly,French,Toro Rosso,3
999,843,5,18,17,10,2018,German Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,8
999,840,3,19,18,17,2018,German Grand Prix,Lance Stroll,Canadian,Williams,2
999,838,1,20,19,13,2018,German Grand Prix,Stoffel Vandoorne,Belgian,McLaren,7
1000,8,6,3,3,3,2018,Hungarian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
1000,20,6,4,4,2,2018,Hungarian Grand Prix,Sebastian Vettel,German,Ferrari,2
1000,832,4,5,5,9,2018,Hungarian Grand Prix,Carlos Sainz,Spanish,Renault,-4
1000,842,5,6,6,6,2018,Hungarian Grand Prix,Pierre Gasly,French,Toro Rosso,0
1000,830,9,7,7,19,2018,Hungarian Grand Prix,Max Verstappen,Dutch,Red Bull,-12
1000,843,5,8,8,11,2018,Hungarian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,-3
1000,825,210,9,9,7,2018,Hungarian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,2
1000,154,210,10,10,10,2018,Hungarian Grand Prix,Romain Grosjean,French,Haas F1 Team,0
1000,4,1,11,11,8,2018,Hungarian Grand Prix,Fernando Alonso,Spanish,McLaren,3
1000,817,9,12,12,4,2018,Hungarian Grand Prix,Daniel Ricciardo,Australian,Red Bull,8
1000,807,4,13,13,12,2018,Hungarian Grand Prix,Nico Hülkenberg,German,Renault,1
1000,828,15,14,14,15,2018,Hungarian Grand Prix,Marcus Ericsson,Swedish,Sauber,-1
1000,840,3,15,15,17,2018,Hungarian Grand Prix,Lance Stroll,Canadian,Williams,-2
1000,838,1,16,16,18,2018,Hungarian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,-2
1000,844,15,17,17,20,2018,Hungarian Grand Prix,Charles Leclerc,Monegasque,Sauber,-3
1000,839,10,18,18,13,2018,Hungarian Grand Prix,Esteban Ocon,French,Force India,5
1000,815,10,19,19,14,2018,Hungarian Grand Prix,Sergio Pérez,Mexican,Force India,5
1000,845,3,20,20,16,2018,Hungarian Grand Prix,Sergey Sirotkin,Russian,Williams,4
1000,1,131,1,1,1,2018,Hungarian Grand Prix,Lewis Hamilton,British,Mercedes,0
1000,822,131,2,2,5,2018,Hungarian Grand Prix,Valtteri Bottas,Finnish,Mercedes,-3
1001,1,131,1,1,2,2018,Belgian Grand Prix,Lewis Hamilton,British,Mercedes,-1
1001,20,6,2,2,1,2018,Belgian Grand Prix,Sebastian Vettel,German,Ferrari,1
1001,839,10,3,3,6,2018,Belgian Grand Prix,Esteban Ocon,French,Force India,-3
1001,815,10,4,4,5,2018,Belgian Grand Prix,Sergio Pérez,Mexican,Force India,-1
1001,154,210,5,5,7,2018,Belgian Grand Prix,Romain Grosjean,French,Haas F1 Team,-2
1001,8,6,6,6,17,2018,Belgian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-11
1001,830,9,7,7,3,2018,Belgian Grand Prix,Max Verstappen,Dutch,Red Bull,4
1001,817,9,8,8,16,2018,Belgian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-8
1001,825,210,9,9,8,2018,Belgian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,1
1001,822,131,10,19,4,2018,Belgian Grand Prix,Valtteri Bottas,Finnish,Mercedes,6
1001,842,5,11,10,9,2018,Belgian Grand Prix,Pierre Gasly,French,Toro Rosso,2
1001,843,5,12,11,14,2018,Belgian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,-2
1001,844,15,13,12,18,2018,Belgian Grand Prix,Charles Leclerc,Monegasque,Sauber,-5
1001,828,15,14,13,10,2018,Belgian Grand Prix,Marcus Ericsson,Swedish,Sauber,4
1001,807,4,15,20,20,2018,Belgian Grand Prix,Nico Hülkenberg,German,Renault,-5
1001,832,4,16,14,11,2018,Belgian Grand Prix,Carlos Sainz,Spanish,Renault,5
1001,4,1,17,15,19,2018,Belgian Grand Prix,Fernando Alonso,Spanish,McLaren,-2
1001,845,3,18,16,12,2018,Belgian Grand Prix,Sergey Sirotkin,Russian,Williams,6
1001,840,3,19,17,13,2018,Belgian Grand Prix,Lance Stroll,Canadian,Williams,6
1001,838,1,20,18,15,2018,Belgian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,5
1002,8,6,1,1,2,2018,Italian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-1
1002,20,6,2,2,4,2018,Italian Grand Prix,Sebastian Vettel,German,Ferrari,-2
1002,1,131,3,3,1,2018,Italian Grand Prix,Lewis Hamilton,British,Mercedes,2
1002,822,131,4,4,3,2018,Italian Grand Prix,Valtteri Bottas,Finnish,Mercedes,1
1002,830,9,5,5,5,2018,Italian Grand Prix,Max Verstappen,Dutch,Red Bull,0
1002,154,210,6,6,20,2018,Italian Grand Prix,Romain Grosjean,French,Haas F1 Team,-14
1002,832,4,7,7,8,2018,Italian Grand Prix,Carlos Sainz,Spanish,Renault,-1
1002,839,10,8,8,6,2018,Italian Grand Prix,Esteban Ocon,French,Force India,2
1002,842,5,9,9,14,2018,Italian Grand Prix,Pierre Gasly,French,Toro Rosso,-5
1002,840,3,10,10,9,2018,Italian Grand Prix,Lance Stroll,Canadian,Williams,1
1002,825,210,11,11,16,2018,Italian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-5
1002,845,3,12,12,10,2018,Italian Grand Prix,Sergey Sirotkin,Russian,Williams,2
1002,4,1,13,13,18,2018,Italian Grand Prix,Fernando Alonso,Spanish,McLaren,-5
1002,807,4,14,20,13,2018,Italian Grand Prix,Nico Hülkenberg,German,Renault,1
1002,817,9,15,19,17,2018,Italian Grand Prix,Daniel Ricciardo,Australian,Red Bull,-2
1002,815,10,16,14,7,2018,Italian Grand Prix,Sergio Pérez,Mexican,Force India,9
1002,844,15,17,15,11,2018,Italian Grand Prix,Charles Leclerc,Monegasque,Sauber,6
1002,843,5,18,16,19,2018,Italian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,-1
1002,828,15,19,18,15,2018,Italian Grand Prix,Marcus Ericsson,Swedish,Sauber,4
1002,838,1,20,17,12,2018,Italian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,8
1003,1,131,1,1,1,2018,Singapore Grand Prix,Lewis Hamilton,British,Mercedes,0
1003,830,9,2,2,2,2018,Singapore Grand Prix,Max Verstappen,Dutch,Red Bull,0
1003,20,6,3,3,3,2018,Singapore Grand Prix,Sebastian Vettel,German,Ferrari,0
1003,822,131,4,4,4,2018,Singapore Grand Prix,Valtteri Bottas,Finnish,Mercedes,0
1003,8,6,5,5,5,2018,Singapore Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
1003,817,9,6,6,6,2018,Singapore Grand Prix,Daniel Ricciardo,Australian,Red Bull,0
1003,815,10,7,7,16,2018,Singapore Grand Prix,Sergio Pérez,Mexican,Force India,-9
1003,154,210,8,8,15,2018,Singapore Grand Prix,Romain Grosjean,French,Haas F1 Team,-7
1003,839,10,9,9,20,2018,Singapore Grand Prix,Esteban Ocon,French,Force India,-11
1003,807,4,10,10,10,2018,Singapore Grand Prix,Nico Hülkenberg,German,Renault,0
1003,4,1,11,11,7,2018,Singapore Grand Prix,Fernando Alonso,Spanish,McLaren,4
1003,832,4,12,12,8,2018,Singapore Grand Prix,Carlos Sainz,Spanish,Renault,4
1003,844,15,13,13,9,2018,Singapore Grand Prix,Charles Leclerc,Monegasque,Sauber,4
1003,828,15,14,14,11,2018,Singapore Grand Prix,Marcus Ericsson,Swedish,Sauber,3
1003,842,5,15,15,13,2018,Singapore Grand Prix,Pierre Gasly,French,Toro Rosso,2
1003,825,210,16,16,18,2018,Singapore Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-2
1003,843,5,17,17,17,2018,Singapore Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,0
1003,838,1,18,18,12,2018,Singapore Grand Prix,Stoffel Vandoorne,Belgian,McLaren,6
1003,845,3,19,19,19,2018,Singapore Grand Prix,Sergey Sirotkin,Russian,Williams,0
1003,840,3,20,20,14,2018,Singapore Grand Prix,Lance Stroll,Canadian,Williams,6
1004,822,131,1,1,2,2018,Russian Grand Prix,Valtteri Bottas,Finnish,Mercedes,-1
1004,1,131,2,2,1,2018,Russian Grand Prix,Lewis Hamilton,British,Mercedes,1
1004,20,6,3,3,3,2018,Russian Grand Prix,Sebastian Vettel,German,Ferrari,0
1004,8,6,4,4,4,2018,Russian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,0
1004,825,210,5,5,8,2018,Russian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-3
1004,839,10,6,6,9,2018,Russian Grand Prix,Esteban Ocon,French,Force India,-3
1004,844,15,7,7,7,2018,Russian Grand Prix,Charles Leclerc,Monegasque,Sauber,0
1004,815,10,8,8,10,2018,Russian Grand Prix,Sergio Pérez,Mexican,Force India,-2
1004,154,210,9,9,11,2018,Russian Grand Prix,Romain Grosjean,French,Haas F1 Team,-2
1004,828,15,10,10,13,2018,Russian Grand Prix,Marcus Ericsson,Swedish,Sauber,-3
1004,830,9,11,19,5,2018,Russian Grand Prix,Max Verstappen,Dutch,Red Bull,6
1004,817,9,12,18,6,2018,Russian Grand Prix,Daniel Ricciardo,Australian,Red Bull,6
1004,842,5,13,17,19,2018,Russian Grand Prix,Pierre Gasly,French,Toro Rosso,-6
1004,832,4,14,11,17,2018,Russian Grand Prix,Carlos Sainz,Spanish,Renault,-3
1004,807,4,15,12,12,2018,Russian Grand Prix,Nico Hülkenberg,German,Renault,3
1004,843,5,16,20,20,2018,Russian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,-4
1004,4,1,17,16,14,2018,Russian Grand Prix,Fernando Alonso,Spanish,McLaren,3
1004,845,3,18,13,18,2018,Russian Grand Prix,Sergey Sirotkin,Russian,Williams,0
1004,838,1,19,15,16,2018,Russian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,3
1004,840,3,20,14,15,2018,Russian Grand Prix,Lance Stroll,Canadian,Williams,5
1005,1,131,1,1,1,2018,Japanese Grand Prix,Lewis Hamilton,British,Mercedes,0
1005,822,131,2,2,2,2018,Japanese Grand Prix,Valtteri Bottas,Finnish,Mercedes,0
1005,830,9,3,3,3,2018,Japanese Grand Prix,Max Verstappen,Dutch,Red Bull,0
1005,8,6,4,4,5,2018,Japanese Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-1
1005,154,210,5,5,8,2018,Japanese Grand Prix,Romain Grosjean,French,Haas F1 Team,-3
1005,843,5,6,6,13,2018,Japanese Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,-7
1005,842,5,7,7,11,2018,Japanese Grand Prix,Pierre Gasly,French,Toro Rosso,-4
1005,839,10,8,11,9,2018,Japanese Grand Prix,Esteban Ocon,French,Force India,-1
1005,20,6,9,8,6,2018,Japanese Grand Prix,Sebastian Vettel,German,Ferrari,3
1005,815,10,10,9,7,2018,Japanese Grand Prix,Sergio Pérez,Mexican,Force India,3
1005,844,15,11,10,18,2018,Japanese Grand Prix,Charles Leclerc,Monegasque,Sauber,-7
1005,825,210,12,12,20,2018,Japanese Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-8
1005,832,4,13,13,10,2018,Japanese Grand Prix,Carlos Sainz,Spanish,Renault,3
1005,840,3,14,14,17,2018,Japanese Grand Prix,Lance Stroll,Canadian,Williams,-3
1005,817,9,15,15,4,2018,Japanese Grand Prix,Daniel Ricciardo,Australian,Red Bull,11
1005,807,4,16,16,19,2018,Japanese Grand Prix,Nico Hülkenberg,German,Renault,-3
1005,845,3,17,17,16,2018,Japanese Grand Prix,Sergey Sirotkin,Russian,Williams,1
1005,4,1,18,18,14,2018,Japanese Grand Prix,Fernando Alonso,Spanish,McLaren,4
1005,838,1,19,19,15,2018,Japanese Grand Prix,Stoffel Vandoorne,Belgian,McLaren,4
1005,828,15,20,20,12,2018,Japanese Grand Prix,Marcus Ericsson,Swedish,Sauber,8
1006,1,131,1,1,3,2018,United States Grand Prix,Lewis Hamilton,British,Mercedes,-2
1006,20,6,2,5,4,2018,United States Grand Prix,Sebastian Vettel,German,Ferrari,-2
1006,8,6,3,2,1,2018,United States Grand Prix,Kimi Räikkönen,Finnish,Ferrari,2
1006,822,131,4,3,5,2018,United States Grand Prix,Valtteri Bottas,Finnish,Mercedes,-1
1006,817,9,5,4,16,2018,United States Grand Prix,Daniel Ricciardo,Australian,Red Bull,-11
1006,839,10,6,6,19,2018,United States Grand Prix,Esteban Ocon,French,Force India,-13
1006,807,4,7,7,6,2018,United States Grand Prix,Nico Hülkenberg,German,Renault,1
1006,154,210,8,8,17,2018,United States Grand Prix,Romain Grosjean,French,Haas F1 Team,-9
1006,844,15,9,9,15,2018,United States Grand Prix,Charles Leclerc,Monegasque,Sauber,-6
1006,815,10,10,10,8,2018,United States Grand Prix,Sergio Pérez,Mexican,Force India,2
1006,832,4,11,11,7,2018,United States Grand Prix,Carlos Sainz,Spanish,Renault,4
1006,825,210,12,12,20,2018,United States Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-8
1006,842,5,13,19,12,2018,United States Grand Prix,Pierre Gasly,French,Toro Rosso,1
1006,843,5,14,20,9,2018,United States Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,5
1006,830,9,15,18,2,2018,United States Grand Prix,Max Verstappen,Dutch,Red Bull,13
1006,4,1,16,13,18,2018,United States Grand Prix,Fernando Alonso,Spanish,McLaren,-2
1006,845,3,17,14,13,2018,United States Grand Prix,Sergey Sirotkin,Russian,Williams,4
1006,840,3,18,15,14,2018,United States Grand Prix,Lance Stroll,Canadian,Williams,4
1006,828,15,19,16,10,2018,United States Grand Prix,Marcus Ericsson,Swedish,Sauber,9
1006,838,1,20,17,11,2018,United States Grand Prix,Stoffel Vandoorne,Belgian,McLaren,9
1007,817,9,1,1,17,2018,Mexican Grand Prix,Daniel Ricciardo,Australian,Red Bull,-16
1007,830,9,2,2,1,2018,Mexican Grand Prix,Max Verstappen,Dutch,Red Bull,1
1007,1,131,3,3,4,2018,Mexican Grand Prix,Lewis Hamilton,British,Mercedes,-1
1007,20,6,4,4,2,2018,Mexican Grand Prix,Sebastian Vettel,German,Ferrari,2
1007,822,131,5,5,5,2018,Mexican Grand Prix,Valtteri Bottas,Finnish,Mercedes,0
1007,8,6,6,6,3,2018,Mexican Grand Prix,Kimi Räikkönen,Finnish,Ferrari,3
1007,807,4,7,7,6,2018,Mexican Grand Prix,Nico Hülkenberg,German,Renault,1
1007,832,4,8,8,19,2018,Mexican Grand Prix,Carlos Sainz,Spanish,Renault,-11
1007,844,15,9,9,7,2018,Mexican Grand Prix,Charles Leclerc,Monegasque,Sauber,2
1007,828,15,10,10,9,2018,Mexican Grand Prix,Marcus Ericsson,Swedish,Sauber,1
1007,839,10,11,11,11,2018,Mexican Grand Prix,Esteban Ocon,French,Force India,0
1007,815,10,13,13,18,2018,Mexican Grand Prix,Sergio Pérez,Mexican,Force India,-5
1007,843,5,14,14,14,2018,Mexican Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,0
1007,842,5,15,20,10,2018,Mexican Grand Prix,Pierre Gasly,French,Toro Rosso,5
1007,154,210,16,18,16,2018,Mexican Grand Prix,Romain Grosjean,French,Haas F1 Team,0
1007,838,1,17,15,8,2018,Mexican Grand Prix,Stoffel Vandoorne,Belgian,McLaren,9
1007,825,210,18,16,15,2018,Mexican Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,3
1007,840,3,19,17,12,2018,Mexican Grand Prix,Lance Stroll,Canadian,Williams,7
1007,845,3,20,19,13,2018,Mexican Grand Prix,Sergey Sirotkin,Russian,Williams,7
1007,4,1,12,12,20,2018,Mexican Grand Prix,Fernando Alonso,Spanish,McLaren,-8
1008,1,131,1,1,1,2018,Brazilian Grand Prix,Lewis Hamilton,British,Mercedes,0
1008,20,6,2,2,6,2018,Brazilian Grand Prix,Sebastian Vettel,German,Ferrari,-4
1008,822,131,3,3,5,2018,Brazilian Grand Prix,Valtteri Bottas,Finnish,Mercedes,-2
1008,8,6,4,4,3,2018,Brazilian Grand Prix,Kimi Räikkönen,Finnish,Ferrari,1
1008,830,9,5,5,2,2018,Brazilian Grand Prix,Max Verstappen,Dutch,Red Bull,3
1008,817,9,6,11,4,2018,Brazilian Grand Prix,Daniel Ricciardo,Australian,Red Bull,2
1008,828,15,7,6,20,2018,Brazilian Grand Prix,Marcus Ericsson,Swedish,Sauber,-13
1008,844,15,8,7,7,2018,Brazilian Grand Prix,Charles Leclerc,Monegasque,Sauber,1
1008,154,210,9,8,8,2018,Brazilian Grand Prix,Romain Grosjean,French,Haas F1 Team,1
1008,842,5,10,9,13,2018,Brazilian Grand Prix,Pierre Gasly,French,Toro Rosso,-3
1008,825,210,11,10,9,2018,Brazilian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,2
1008,815,10,12,12,10,2018,Brazilian Grand Prix,Sergio Pérez,Mexican,Force India,2
1008,839,10,13,18,15,2018,Brazilian Grand Prix,Esteban Ocon,French,Force India,-2
1008,807,4,14,13,19,2018,Brazilian Grand Prix,Nico Hülkenberg,German,Renault,-5
1008,845,3,15,14,16,2018,Brazilian Grand Prix,Sergey Sirotkin,Russian,Williams,-1
1008,832,4,16,15,12,2018,Brazilian Grand Prix,Carlos Sainz,Spanish,Renault,4
1008,843,5,17,16,11,2018,Brazilian Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,6
1008,4,1,18,17,17,2018,Brazilian Grand Prix,Fernando Alonso,Spanish,McLaren,1
1008,840,3,19,19,18,2018,Brazilian Grand Prix,Lance Stroll,Canadian,Williams,1
1008,838,1,20,20,14,2018,Brazilian Grand Prix,Stoffel Vandoorne,Belgian,McLaren,6
1009,1,131,1,1,1,2018,Abu Dhabi Grand Prix,Lewis Hamilton,British,Mercedes,0
1009,822,131,2,2,5,2018,Abu Dhabi Grand Prix,Valtteri Bottas,Finnish,Mercedes,-3
1009,20,6,3,3,2,2018,Abu Dhabi Grand Prix,Sebastian Vettel,German,Ferrari,1
1009,8,6,4,4,19,2018,Abu Dhabi Grand Prix,Kimi Räikkönen,Finnish,Ferrari,-15
1009,817,9,5,5,4,2018,Abu Dhabi Grand Prix,Daniel Ricciardo,Australian,Red Bull,1
1009,830,9,6,6,3,2018,Abu Dhabi Grand Prix,Max Verstappen,Dutch,Red Bull,3
1009,154,210,7,7,9,2018,Abu Dhabi Grand Prix,Romain Grosjean,French,Haas F1 Team,-2
1009,844,15,8,8,7,2018,Abu Dhabi Grand Prix,Charles Leclerc,Monegasque,Sauber,1
1009,839,10,9,9,17,2018,Abu Dhabi Grand Prix,Esteban Ocon,French,Force India,-8
1009,807,4,10,10,20,2018,Abu Dhabi Grand Prix,Nico Hülkenberg,German,Renault,-10
1009,832,4,11,11,6,2018,Abu Dhabi Grand Prix,Carlos Sainz,Spanish,Renault,5
1009,828,15,12,12,18,2018,Abu Dhabi Grand Prix,Marcus Ericsson,Swedish,Sauber,-6
1009,825,210,13,13,10,2018,Abu Dhabi Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,3
1009,815,10,14,14,8,2018,Abu Dhabi Grand Prix,Sergio Pérez,Mexican,Force India,6
1009,4,1,15,15,11,2018,Abu Dhabi Grand Prix,Fernando Alonso,Spanish,McLaren,4
1009,843,5,16,16,12,2018,Abu Dhabi Grand Prix,Brendon Hartley,New Zealander,Toro Rosso,4
1009,842,5,17,17,16,2018,Abu Dhabi Grand Prix,Pierre Gasly,French,Toro Rosso,1
1009,838,1,18,18,14,2018,Abu Dhabi Grand Prix,Stoffel Vandoorne,Belgian,McLaren,4
1009,845,3,19,19,15,2018,Abu Dhabi Grand Prix,Sergey Sirotkin,Russian,Williams,4
1009,840,3,20,20,13,2018,Abu Dhabi Grand Prix,Lance Stroll,Canadian,Williams,7
1010,1,131,1,1,2,2019,Australian Grand Prix,Lewis Hamilton,British,Mercedes,-1
1010,822,131,2,2,1,2019,Australian Grand Prix,Valtteri Bottas,Finnish,Mercedes,1
1010,20,6,3,3,4,2019,Australian Grand Prix,Sebastian Vettel,German,Ferrari,-1
1010,830,9,4,4,3,2019,Australian Grand Prix,Max Verstappen,Dutch,Red Bull,1
1010,844,6,5,5,5,2019,Australian Grand Prix,Charles Leclerc,Monegasque,Ferrari,0
1010,154,210,6,6,18,2019,Australian Grand Prix,Romain Grosjean,French,Haas F1 Team,-12
1010,825,210,7,7,6,2019,Australian Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,1
1010,846,1,8,8,12,2019,Australian Grand Prix,Lando Norris,British,McLaren,-4
1010,8,51,9,9,8,2019,Australian Grand Prix,Kimi Räikkönen,Finnish,Alfa Romeo,1
1010,815,211,10,10,13,2019,Australian Grand Prix,Sergio Pérez,Mexican,Racing Point,-3
1010,807,4,11,11,7,2019,Australian Grand Prix,Nico Hülkenberg,German,Renault,4
1010,817,4,12,12,19,2019,Australian Grand Prix,Daniel Ricciardo,Australian,Renault,-7
1010,848,5,13,13,14,2019,Australian Grand Prix,Alexander Albon,Thai,Toro Rosso,-1
1010,841,51,14,14,15,2019,Australian Grand Prix,Antonio Giovinazzi,Italian,Alfa Romeo,-1
1010,826,5,15,15,10,2019,Australian Grand Prix,Daniil Kvyat,Russian,Toro Rosso,5
1010,840,211,16,16,9,2019,Australian Grand Prix,Lance Stroll,Canadian,Racing Point,7
1010,842,9,17,17,11,2019,Australian Grand Prix,Pierre Gasly,French,Red Bull,6
1010,832,1,18,18,20,2019,Australian Grand Prix,Carlos Sainz,Spanish,McLaren,-2
1010,847,3,19,19,16,2019,Australian Grand Prix,George Russell,British,Williams,3
1010,9,3,20,20,17,2019,Australian Grand Prix,Robert Kubica,Polish,Williams,3
1011,844,6,1,1,3,2019,Bahrain Grand Prix,Charles Leclerc,Monegasque,Ferrari,-2
1011,20,6,2,2,5,2019,Bahrain Grand Prix,Sebastian Vettel,German,Ferrari,-3
1011,1,131,3,3,1,2019,Bahrain Grand Prix,Lewis Hamilton,British,Mercedes,2
1011,822,131,4,4,2,2019,Bahrain Grand Prix,Valtteri Bottas,Finnish,Mercedes,2
1011,830,9,5,5,4,2019,Bahrain Grand Prix,Max Verstappen,Dutch,Red Bull,1
1011,825,210,6,6,13,2019,Bahrain Grand Prix,Kevin Magnussen,Danish,Haas F1 Team,-7
1011,832,1,7,7,19,2019,Bahrain Grand Prix,Carlos Sainz,Spanish,McLaren,-12
1011,154,210,8,11,20,2019,Bahrain Grand Prix,Romain Grosjean,French,Haas F1 Team,-12
1011,8,51,9,8,7,2019,Bahrain Grand Prix,Kimi Räikkönen,Finnish,Alfa Romeo,2
1011,846,1,10,9,6,2019,Bahrain Grand Prix,Lando Norris,British,McLaren,4
1011,817,4,11,10,18,2019,Bahrain Grand Prix,Daniel Ricciardo,Australian,Renault,-7
1011,848,5,12,12,9,2019,Bahrain Grand Prix,Alexander Albon,Thai,Toro Rosso,3
1011,842,9,13,13,8,2019,Bahrain Grand Prix,Pierre Gasly,French,Red Bull,5
